EAN,SKU,Reference,Style,color,UK Size,article_number,outer_material,brand,EU Size,comodity,MRP,PPCN
8909443016987,WBTOM6400BLACKKBRV-30,WBTOM6400KBRV,WBTOM6400KBRV,Black-White,11C,WBTOM6400BLACKKBRV,EVA,Svaar,30,Clogs,2499,24
8909443016994,WBTOM6400BLACKKBRV-31,WBTOM6400KBRV,WBTOM6400KBRV,Black-White,12C,WBTOM6400BLACKKBRV,EVA,Svaar,31,Clogs,2499,24
8909443017007,WBTOM6400BLACKKBRV-32,WBTOM6400KBRV,WBTOM6400KBRV,Black-White,13C,WBTOM6400BLACKKBRV,EVA,Svaar,32,Clogs,2499,24
8909443017014,WBTOM6400BLACKKBRV-33,WBTOM6400KBRV,WBTOM6400KBRV,Black-White,1,WBTOM6400BLACKKBRV,EVA,Svaar,33,Clogs,2499,24
8909443017021,WBTOM6400BLACKKBRV-34,WBTOM6400KBRV,WBTOM6400KBRV,Black-White,2,WBTOM6400BLACKKBRV,EVA,Svaar,34,Clogs,2499,24
8909443017038,WBTOM6400BLACKKBRV-35,WBTOM6400KBRV,WBTOM6400KBRV,Black-White,3,WBTOM6400BLACKKBRV,EVA,Svaar,35,Clogs,2499,24
8909443016802,WBTOM6400BLUEKBRV-24,WBTOM6400KBRV,WBTOM6400KBRV,Blue-White,5C,WBTOM6400BLUEKBRV,EVA,Svaar,24,Clogs,2499,24
8909443016819,WBTOM6400BLUEKBRV-25,WBTOM6400KBRV,WBTOM6400KBRV,Blue-White,6C,WBTOM6400BLUEKBRV,EVA,Svaar,25,Clogs,2499,24
8909443016826,WBTOM6400BLUEKBRV-26,WBTOM6400KBRV,WBTOM6400KBRV,Blue-White,7C,WBTOM6400BLUEKBRV,EVA,Svaar,26,Clogs,2499,24
8909443016833,WBTOM6400BLUEKBRV-27,WBTOM6400KBRV,WBTOM6400KBRV,Blue-White,8C,WBTOM6400BLUEKBRV,EVA,Svaar,27,Clogs,2499,24
8909443016840,WBTOM6400BLUEKBRV-28,WBTOM6400KBRV,WBTOM6400KBRV,Blue-White,9C,WBTOM6400BLUEKBRV,EVA,Svaar,28,Clogs,2499,24
8909443016857,WBTOM6400BLUEKBRV-29,WBTOM6400KBRV,WBTOM6400KBRV,Blue-White,10C,WBTOM6400BLUEKBRV,EVA,Svaar,29,Clogs,2499,24
8909443016864,WBTOM6400BLUEKBRV-30,WBTOM6400KBRV,WBTOM6400KBRV,Blue-White,11C,WBTOM6400BLUEKBRV,EVA,Svaar,30,Clogs,2499,24
8909443016871,WBTOM6400BLUEKBRV-31,WBTOM6400KBRV,WBTOM6400KBRV,Blue-White,12C,WBTOM6400BLUEKBRV,EVA,Svaar,31,Clogs,2499,24
8909443016888,WBTOM6400BLUEKBRV-32,WBTOM6400KBRV,WBTOM6400KBRV,Blue-White,13C,WBTOM6400BLUEKBRV,EVA,Svaar,32,Clogs,2499,24
8909443016895,WBTOM6400BLUEKBRV-33,WBTOM6400KBRV,WBTOM6400KBRV,Blue-White,1,WBTOM6400BLUEKBRV,EVA,Svaar,33,Clogs,2499,24
8909443016901,WBTOM6400BLUEKBRV-34,WBTOM6400KBRV,WBTOM6400KBRV,Blue-White,2,WBTOM6400BLUEKBRV,EVA,Svaar,34,Clogs,2499,24
8909443016918,WBTOM6400BLUEKBRV-35,WBTOM6400KBRV,WBTOM6400KBRV,Blue-White,3,WBTOM6400BLUEKBRV,EVA,Svaar,35,Clogs,2499,24
8909443016444,WBTOM6400BROWNKBRV-24,WBTOM6400KBRV,WBTOM6400KBRV,Brown-Beige,5C,WBTOM6400BROWNKBRV,EVA,Svaar,24,Clogs,2499,24
8909443016451,WBTOM6400BROWNKBRV-25,WBTOM6400KBRV,WBTOM6400KBRV,Brown-Beige,6C,WBTOM6400BROWNKBRV,EVA,Svaar,25,Clogs,2499,24
8909443016468,WBTOM6400BROWNKBRV-26,WBTOM6400KBRV,WBTOM6400KBRV,Brown-Beige,7C,WBTOM6400BROWNKBRV,EVA,Svaar,26,Clogs,2499,24
8909443016475,WBTOM6400BROWNKBRV-27,WBTOM6400KBRV,WBTOM6400KBRV,Brown-Beige,8C,WBTOM6400BROWNKBRV,EVA,Svaar,27,Clogs,2499,24
8909443016482,WBTOM6400BROWNKBRV-28,WBTOM6400KBRV,WBTOM6400KBRV,Brown-Beige,9C,WBTOM6400BROWNKBRV,EVA,Svaar,28,Clogs,2499,24
8909443016499,WBTOM6400BROWNKBRV-29,WBTOM6400KBRV,WBTOM6400KBRV,Brown-Beige,10C,WBTOM6400BROWNKBRV,EVA,Svaar,29,Clogs,2499,24
8909443016505,WBTOM6400BROWNKBRV-30,WBTOM6400KBRV,WBTOM6400KBRV,Brown-Beige,11C,WBTOM6400BROWNKBRV,EVA,Svaar,30,Clogs,2499,24
8909443016512,WBTOM6400BROWNKBRV-31,WBTOM6400KBRV,WBTOM6400KBRV,Brown-Beige,12C,WBTOM6400BROWNKBRV,EVA,Svaar,31,Clogs,2499,24
8909443016529,WBTOM6400BROWNKBRV-32,WBTOM6400KBRV,WBTOM6400KBRV,Brown-Beige,13C,WBTOM6400BROWNKBRV,EVA,Svaar,32,Clogs,2499,24
8909443016536,WBTOM6400BROWNKBRV-33,WBTOM6400KBRV,WBTOM6400KBRV,Brown-Beige,1,WBTOM6400BROWNKBRV,EVA,Svaar,33,Clogs,2499,24
8909443016543,WBTOM6400BROWNKBRV-34,WBTOM6400KBRV,WBTOM6400KBRV,Brown-Beige,2,WBTOM6400BROWNKBRV,EVA,Svaar,34,Clogs,2499,24
8909443016550,WBTOM6400BROWNKBRV-35,WBTOM6400KBRV,WBTOM6400KBRV,Brown-Beige,3,WBTOM6400BROWNKBRV,EVA,Svaar,35,Clogs,2499,24
8909443016680,WBTOM6400GREENKBRV-24,WBTOM6400KBRV,WBTOM6400KBRV,Green-White,5C,WBTOM6400GREENKBRV,EVA,Svaar,24,Clogs,2499,24
8909443016697,WBTOM6400GREENKBRV-25,WBTOM6400KBRV,WBTOM6400KBRV,Green-White,6C,WBTOM6400GREENKBRV,EVA,Svaar,25,Clogs,2499,24
8909443016703,WBTOM6400GREENKBRV-26,WBTOM6400KBRV,WBTOM6400KBRV,Green-White,7C,WBTOM6400GREENKBRV,EVA,Svaar,26,Clogs,2499,24
8909443016710,WBTOM6400GREENKBRV-27,WBTOM6400KBRV,WBTOM6400KBRV,Green-White,8C,WBTOM6400GREENKBRV,EVA,Svaar,27,Clogs,2499,24
8909443016727,WBTOM6400GREENKBRV-28,WBTOM6400KBRV,WBTOM6400KBRV,Green-White,9C,WBTOM6400GREENKBRV,EVA,Svaar,28,Clogs,2499,24
8909443016734,WBTOM6400GREENKBRV-29,WBTOM6400KBRV,WBTOM6400KBRV,Green-White,10C,WBTOM6400GREENKBRV,EVA,Svaar,29,Clogs,2499,24
8909443016741,WBTOM6400GREENKBRV-30,WBTOM6400KBRV,WBTOM6400KBRV,Green-White,11C,WBTOM6400GREENKBRV,EVA,Svaar,30,Clogs,2499,24
8909443016758,WBTOM6400GREENKBRV-31,WBTOM6400KBRV,WBTOM6400KBRV,Green-White,12C,WBTOM6400GREENKBRV,EVA,Svaar,31,Clogs,2499,24
8909443016765,WBTOM6400GREENKBRV-32,WBTOM6400KBRV,WBTOM6400KBRV,Green-White,13C,WBTOM6400GREENKBRV,EVA,Svaar,32,Clogs,2499,24
8909443016772,WBTOM6400GREENKBRV-33,WBTOM6400KBRV,WBTOM6400KBRV,Green-White,1,WBTOM6400GREENKBRV,EVA,Svaar,33,Clogs,2499,24
8909443016789,WBTOM6400GREENKBRV-34,WBTOM6400KBRV,WBTOM6400KBRV,Green-White,2,WBTOM6400GREENKBRV,EVA,Svaar,34,Clogs,2499,24
8909443016796,WBTOM6400GREENKBRV-35,WBTOM6400KBRV,WBTOM6400KBRV,Green-White,3,WBTOM6400GREENKBRV,EVA,Svaar,35,Clogs,2499,24
8909443016567,WBTOM6400ORNGKBRV-24,WBTOM6400KBRV,WBTOM6400KBRV,Orange-Beige,5C,WBTOM6400ORNGKBRV,EVA,Svaar,24,Clogs,2499,24
8909443016574,WBTOM6400ORNGKBRV-25,WBTOM6400KBRV,WBTOM6400KBRV,Orange-Beige,6C,WBTOM6400ORNGKBRV,EVA,Svaar,25,Clogs,2499,24
8909443016581,WBTOM6400ORNGKBRV-26,WBTOM6400KBRV,WBTOM6400KBRV,Orange-Beige,7C,WBTOM6400ORNGKBRV,EVA,Svaar,26,Clogs,2499,24
8909443016598,WBTOM6400ORNGKBRV-27,WBTOM6400KBRV,WBTOM6400KBRV,Orange-Beige,8C,WBTOM6400ORNGKBRV,EVA,Svaar,27,Clogs,2499,24
8909443016604,WBTOM6400ORNGKBRV-28,WBTOM6400KBRV,WBTOM6400KBRV,Orange-Beige,9C,WBTOM6400ORNGKBRV,EVA,Svaar,28,Clogs,2499,24
8909443016611,WBTOM6400ORNGKBRV-29,WBTOM6400KBRV,WBTOM6400KBRV,Orange-Beige,10C,WBTOM6400ORNGKBRV,EVA,Svaar,29,Clogs,2499,24
8909443016628,WBTOM6400ORNGKBRV-30,WBTOM6400KBRV,WBTOM6400KBRV,Orange-Beige,11C,WBTOM6400ORNGKBRV,EVA,Svaar,30,Clogs,2499,24
8909443016635,WBTOM6400ORNGKBRV-31,WBTOM6400KBRV,WBTOM6400KBRV,Orange-Beige,12C,WBTOM6400ORNGKBRV,EVA,Svaar,31,Clogs,2499,24
8909443016642,WBTOM6400ORNGKBRV-32,WBTOM6400KBRV,WBTOM6400KBRV,Orange-Beige,13C,WBTOM6400ORNGKBRV,EVA,Svaar,32,Clogs,2499,24
8909443016659,WBTOM6400ORNGKBRV-33,WBTOM6400KBRV,WBTOM6400KBRV,Orange-Beige,1,WBTOM6400ORNGKBRV,EVA,Svaar,33,Clogs,2499,24
8909443016666,WBTOM6400ORNGKBRV-34,WBTOM6400KBRV,WBTOM6400KBRV,Orange-Beige,2,WBTOM6400ORNGKBRV,EVA,Svaar,34,Clogs,2499,24
8909443016673,WBTOM6400ORNGKBRV-35,WBTOM6400KBRV,WBTOM6400KBRV,Orange-Beige,3,WBTOM6400ORNGKBRV,EVA,Svaar,35,Clogs,2499,24
8909443014938,WBTOM6401BLUEKBRV-24,WBTOM6401BLUEKBRV,WBTOM6401BLUEKBRV,Sea Blue,5C,WBTOM6401KBRV,EVA,Svaar,24,Clogs,2499,24
8909443014815,WBTOM6401NAVYKBRV-24,WBTOM6401NAVYKBRV,WBTOM6401NAVYKBRV,Navy Blue,5C,WBTOM6401KBRV,EVA,Svaar,24,Clogs,2499,24
8909443014693,WBTOM6401PINKKBRV-24,WBTOM6401PINKKBRV,WBTOM6401PINKKBRV,Baby Pink,5C,WBTOM6401KBRV,EVA,Svaar,24,Clogs,2499,24
8909443014570,WBTOM6401PURPLKBRV-24,WBTOM6401PURPLKBRV,WBTOM6401PURPLKBRV,Lavender,5C,WBTOM6401KBRV,EVA,Svaar,24,Clogs,2499,24
8909443014457,WBTOM6401REDKBRV-24,WBTOM6401REDKBRV,WBTOM6401REDKBRV,Tomato Red,5C,WBTOM6401KBRV,EVA,Svaar,24,Clogs,2499,24
8909443014334,WBTOM6401YELLOWKBRV-24,WBTOM6401YELLOWKBRV,WBTOM6401YELLOWKBRV,Yellow,5C,WBTOM6401KBRV,EVA,Svaar,24,Clogs,2499,24
8909443014945,WBTOM6401BLUEKBRV-25,WBTOM6401BLUEKBRV,WBTOM6401BLUEKBRV,Sea Blue,6C,WBTOM6401KBRV,EVA,Svaar,25,Clogs,2499,24
8909443014822,WBTOM6401NAVYKBRV-25,WBTOM6401NAVYKBRV,WBTOM6401NAVYKBRV,Navy Blue,6C,WBTOM6401KBRV,EVA,Svaar,25,Clogs,2499,24
8909443014709,WBTOM6401PINKKBRV-25,WBTOM6401PINKKBRV,WBTOM6401PINKKBRV,Baby Pink,6C,WBTOM6401KBRV,EVA,Svaar,25,Clogs,2499,24
8909443014587,WBTOM6401PURPLKBRV-25,WBTOM6401PURPLKBRV,WBTOM6401PURPLKBRV,Lavender,6C,WBTOM6401KBRV,EVA,Svaar,25,Clogs,2499,24
8909443014464,WBTOM6401REDKBRV-25,WBTOM6401REDKBRV,WBTOM6401REDKBRV,Tomato Red,6C,WBTOM6401KBRV,EVA,Svaar,25,Clogs,2499,24
8909443014341,WBTOM6401YELLOWKBRV-25,WBTOM6401YELLOWKBRV,WBTOM6401YELLOWKBRV,Yellow,6C,WBTOM6401KBRV,EVA,Svaar,25,Clogs,2499,24
8909443014952,WBTOM6401BLUEKBRV-26,WBTOM6401BLUEKBRV,WBTOM6401BLUEKBRV,Sea Blue,7C,WBTOM6401KBRV,EVA,Svaar,26,Clogs,2499,24
8909443014839,WBTOM6401NAVYKBRV-26,WBTOM6401NAVYKBRV,WBTOM6401NAVYKBRV,Navy Blue,7C,WBTOM6401KBRV,EVA,Svaar,26,Clogs,2499,24
8909443014716,WBTOM6401PINKKBRV-26,WBTOM6401PINKKBRV,WBTOM6401PINKKBRV,Baby Pink,7C,WBTOM6401KBRV,EVA,Svaar,26,Clogs,2499,24
8909443014594,WBTOM6401PURPLKBRV-26,WBTOM6401PURPLKBRV,WBTOM6401PURPLKBRV,Lavender,7C,WBTOM6401KBRV,EVA,Svaar,26,Clogs,2499,24
8909443014471,WBTOM6401REDKBRV-26,WBTOM6401REDKBRV,WBTOM6401REDKBRV,Tomato Red,7C,WBTOM6401KBRV,EVA,Svaar,26,Clogs,2499,24
8909443014358,WBTOM6401YELLOWKBRV-26,WBTOM6401YELLOWKBRV,WBTOM6401YELLOWKBRV,Yellow,7C,WBTOM6401KBRV,EVA,Svaar,26,Clogs,2499,24
8909443014969,WBTOM6401BLUEKBRV-27,WBTOM6401BLUEKBRV,WBTOM6401BLUEKBRV,Sea Blue,8C,WBTOM6401KBRV,EVA,Svaar,27,Clogs,2499,24
8909443014846,WBTOM6401NAVYKBRV-27,WBTOM6401NAVYKBRV,WBTOM6401NAVYKBRV,Navy Blue,8C,WBTOM6401KBRV,EVA,Svaar,27,Clogs,2499,24
8909443014723,WBTOM6401PINKKBRV-27,WBTOM6401PINKKBRV,WBTOM6401PINKKBRV,Baby Pink,8C,WBTOM6401KBRV,EVA,Svaar,27,Clogs,2499,24
8909443014600,WBTOM6401PURPLKBRV-27,WBTOM6401PURPLKBRV,WBTOM6401PURPLKBRV,Lavender,8C,WBTOM6401KBRV,EVA,Svaar,27,Clogs,2499,24
8909443014488,WBTOM6401REDKBRV-27,WBTOM6401REDKBRV,WBTOM6401REDKBRV,Tomato Red,8C,WBTOM6401KBRV,EVA,Svaar,27,Clogs,2499,24
8909443014365,WBTOM6401YELLOWKBRV-27,WBTOM6401YELLOWKBRV,WBTOM6401YELLOWKBRV,Yellow,8C,WBTOM6401KBRV,EVA,Svaar,27,Clogs,2499,24
8909443014976,WBTOM6401BLUEKBRV-28,WBTOM6401BLUEKBRV,WBTOM6401BLUEKBRV,Sea Blue,9C,WBTOM6401KBRV,EVA,Svaar,28,Clogs,2499,24
8909443014853,WBTOM6401NAVYKBRV-28,WBTOM6401NAVYKBRV,WBTOM6401NAVYKBRV,Navy Blue,9C,WBTOM6401KBRV,EVA,Svaar,28,Clogs,2499,24
8909443014730,WBTOM6401PINKKBRV-28,WBTOM6401PINKKBRV,WBTOM6401PINKKBRV,Baby Pink,9C,WBTOM6401KBRV,EVA,Svaar,28,Clogs,2499,24
8909443014617,WBTOM6401PURPLKBRV-28,WBTOM6401PURPLKBRV,WBTOM6401PURPLKBRV,Lavender,9C,WBTOM6401KBRV,EVA,Svaar,28,Clogs,2499,24
8909443014495,WBTOM6401REDKBRV-28,WBTOM6401REDKBRV,WBTOM6401REDKBRV,Tomato Red,9C,WBTOM6401KBRV,EVA,Svaar,28,Clogs,2499,24
8909443014372,WBTOM6401YELLOWKBRV-28,WBTOM6401YELLOWKBRV,WBTOM6401YELLOWKBRV,Yellow,9C,WBTOM6401KBRV,EVA,Svaar,28,Clogs,2499,24
8909443014983,WBTOM6401BLUEKBRV-29,WBTOM6401BLUEKBRV,WBTOM6401BLUEKBRV,Sea Blue,10C,WBTOM6401KBRV,EVA,Svaar,29,Clogs,2499,24
8909443014860,WBTOM6401NAVYKBRV-29,WBTOM6401NAVYKBRV,WBTOM6401NAVYKBRV,Navy Blue,10C,WBTOM6401KBRV,EVA,Svaar,29,Clogs,2499,24
8909443014747,WBTOM6401PINKKBRV-29,WBTOM6401PINKKBRV,WBTOM6401PINKKBRV,Baby Pink,10C,WBTOM6401KBRV,EVA,Svaar,29,Clogs,2499,24
8909443014624,WBTOM6401PURPLKBRV-29,WBTOM6401PURPLKBRV,WBTOM6401PURPLKBRV,Lavender,10C,WBTOM6401KBRV,EVA,Svaar,29,Clogs,2499,24
8909443014501,WBTOM6401REDKBRV-29,WBTOM6401REDKBRV,WBTOM6401REDKBRV,Tomato Red,10C,WBTOM6401KBRV,EVA,Svaar,29,Clogs,2499,24
8909443014389,WBTOM6401YELLOWKBRV-29,WBTOM6401YELLOWKBRV,WBTOM6401YELLOWKBRV,Yellow,10C,WBTOM6401KBRV,EVA,Svaar,29,Clogs,2499,24
8909443014990,WBTOM6401BLUEKBRV-30,WBTOM6401BLUEKBRV,WBTOM6401BLUEKBRV,Sea Blue,11C,WBTOM6401KBRV,EVA,Svaar,30,Clogs,2499,24
8909443014877,WBTOM6401NAVYKBRV-30,WBTOM6401NAVYKBRV,WBTOM6401NAVYKBRV,Navy Blue,11C,WBTOM6401KBRV,EVA,Svaar,30,Clogs,2499,24
8909443014754,WBTOM6401PINKKBRV-30,WBTOM6401PINKKBRV,WBTOM6401PINKKBRV,Baby Pink,11C,WBTOM6401KBRV,EVA,Svaar,30,Clogs,2499,24
8909443014631,WBTOM6401PURPLKBRV-30,WBTOM6401PURPLKBRV,WBTOM6401PURPLKBRV,Lavender,11C,WBTOM6401KBRV,EVA,Svaar,30,Clogs,2499,24
8909443014518,WBTOM6401REDKBRV-30,WBTOM6401REDKBRV,WBTOM6401REDKBRV,Tomato Red,11C,WBTOM6401KBRV,EVA,Svaar,30,Clogs,2499,24
8909443014396,WBTOM6401YELLOWKBRV-30,WBTOM6401YELLOWKBRV,WBTOM6401YELLOWKBRV,Yellow,11C,WBTOM6401KBRV,EVA,Svaar,30,Clogs,2499,24
8909443015003,WBTOM6401BLUEKBRV-31,WBTOM6401BLUEKBRV,WBTOM6401BLUEKBRV,Sea Blue,12C,WBTOM6401KBRV,EVA,Svaar,31,Clogs,2499,24
8909443014884,WBTOM6401NAVYKBRV-31,WBTOM6401NAVYKBRV,WBTOM6401NAVYKBRV,Navy Blue,12C,WBTOM6401KBRV,EVA,Svaar,31,Clogs,2499,24
8909443014761,WBTOM6401PINKKBRV-31,WBTOM6401PINKKBRV,WBTOM6401PINKKBRV,Baby Pink,12C,WBTOM6401KBRV,EVA,Svaar,31,Clogs,2499,24
8909443014648,WBTOM6401PURPLKBRV-31,WBTOM6401PURPLKBRV,WBTOM6401PURPLKBRV,Lavender,12C,WBTOM6401KBRV,EVA,Svaar,31,Clogs,2499,24
8909443014525,WBTOM6401REDKBRV-31,WBTOM6401REDKBRV,WBTOM6401REDKBRV,Tomato Red,12C,WBTOM6401KBRV,EVA,Svaar,31,Clogs,2499,24
8909443014402,WBTOM6401YELLOWKBRV-31,WBTOM6401YELLOWKBRV,WBTOM6401YELLOWKBRV,Yellow,12C,WBTOM6401KBRV,EVA,Svaar,31,Clogs,2499,24
8909443015010,WBTOM6401BLUEKBRV-32,WBTOM6401BLUEKBRV,WBTOM6401BLUEKBRV,Sea Blue,13C,WBTOM6401KBRV,EVA,Svaar,32,Clogs,2499,24
8909443014891,WBTOM6401NAVYKBRV-32,WBTOM6401NAVYKBRV,WBTOM6401NAVYKBRV,Navy Blue,13C,WBTOM6401KBRV,EVA,Svaar,32,Clogs,2499,24
8909443014778,WBTOM6401PINKKBRV-32,WBTOM6401PINKKBRV,WBTOM6401PINKKBRV,Baby Pink,13C,WBTOM6401KBRV,EVA,Svaar,32,Clogs,2499,24
8909443014655,WBTOM6401PURPLKBRV-32,WBTOM6401PURPLKBRV,WBTOM6401PURPLKBRV,Lavender,13C,WBTOM6401KBRV,EVA,Svaar,32,Clogs,2499,24
8909443014532,WBTOM6401REDKBRV-32,WBTOM6401REDKBRV,WBTOM6401REDKBRV,Tomato Red,13C,WBTOM6401KBRV,EVA,Svaar,32,Clogs,2499,24
8909443014419,WBTOM6401YELLOWKBRV-32,WBTOM6401YELLOWKBRV,WBTOM6401YELLOWKBRV,Yellow,13C,WBTOM6401KBRV,EVA,Svaar,32,Clogs,2499,24
8909443015027,WBTOM6401BLUEKBRV-33,WBTOM6401BLUEKBRV,WBTOM6401BLUEKBRV,Sea Blue,1,WBTOM6401KBRV,EVA,Svaar,33,Clogs,2499,24
8909443014907,WBTOM6401NAVYKBRV-33,WBTOM6401NAVYKBRV,WBTOM6401NAVYKBRV,Navy Blue,1,WBTOM6401KBRV,EVA,Svaar,33,Clogs,2499,24
8909443014785,WBTOM6401PINKKBRV-33,WBTOM6401PINKKBRV,WBTOM6401PINKKBRV,Baby Pink,1,WBTOM6401KBRV,EVA,Svaar,33,Clogs,2499,24
8909443014662,WBTOM6401PURPLKBRV-33,WBTOM6401PURPLKBRV,WBTOM6401PURPLKBRV,Lavender,1,WBTOM6401KBRV,EVA,Svaar,33,Clogs,2499,24
8909443014549,WBTOM6401REDKBRV-33,WBTOM6401REDKBRV,WBTOM6401REDKBRV,Tomato Red,1,WBTOM6401KBRV,EVA,Svaar,33,Clogs,2499,24
8909443014426,WBTOM6401YELLOWKBRV-33,WBTOM6401YELLOWKBRV,WBTOM6401YELLOWKBRV,Yellow,1,WBTOM6401KBRV,EVA,Svaar,33,Clogs,2499,24
8909443015034,WBTOM6401BLUEKBRV-34,WBTOM6401BLUEKBRV,WBTOM6401BLUEKBRV,Sea Blue,2,WBTOM6401KBRV,EVA,Svaar,34,Clogs,2499,24
8909443014914,WBTOM6401NAVYKBRV-34,WBTOM6401NAVYKBRV,WBTOM6401NAVYKBRV,Navy Blue,2,WBTOM6401KBRV,EVA,Svaar,34,Clogs,2499,24
8909443014792,WBTOM6401PINKKBRV-34,WBTOM6401PINKKBRV,WBTOM6401PINKKBRV,Baby Pink,2,WBTOM6401KBRV,EVA,Svaar,34,Clogs,2499,24
8909443014679,WBTOM6401PURPLKBRV-34,WBTOM6401PURPLKBRV,WBTOM6401PURPLKBRV,Lavender,2,WBTOM6401KBRV,EVA,Svaar,34,Clogs,2499,24
8909443014556,WBTOM6401REDKBRV-34,WBTOM6401REDKBRV,WBTOM6401REDKBRV,Tomato Red,2,WBTOM6401KBRV,EVA,Svaar,34,Clogs,2499,24
8909443014433,WBTOM6401YELLOWKBRV-34,WBTOM6401YELLOWKBRV,WBTOM6401YELLOWKBRV,Yellow,2,WBTOM6401KBRV,EVA,Svaar,34,Clogs,2499,24
8909443015041,WBTOM6401BLUEKBRV-35,WBTOM6401BLUEKBRV,WBTOM6401BLUEKBRV,Sea Blue,3,WBTOM6401KBRV,EVA,Svaar,35,Clogs,2499,24
8909443014921,WBTOM6401NAVYKBRV-35,WBTOM6401NAVYKBRV,WBTOM6401NAVYKBRV,Navy Blue,3,WBTOM6401KBRV,EVA,Svaar,35,Clogs,2499,24
8909443014808,WBTOM6401PINKKBRV-35,WBTOM6401PINKKBRV,WBTOM6401PINKKBRV,Baby Pink,3,WBTOM6401KBRV,EVA,Svaar,35,Clogs,2499,24
8909443014686,WBTOM6401PURPLKBRV-35,WBTOM6401PURPLKBRV,WBTOM6401PURPLKBRV,Lavender,3,WBTOM6401KBRV,EVA,Svaar,35,Clogs,2499,24
8909443014563,WBTOM6401REDKBRV-35,WBTOM6401REDKBRV,WBTOM6401REDKBRV,Tomato Red,3,WBTOM6401KBRV,EVA,Svaar,35,Clogs,2499,24
8909443014440,WBTOM6401YELLOWKBRV-35,WBTOM6401YELLOWKBRV,WBTOM6401YELLOWKBRV,Yellow,3,WBTOM6401KBRV,EVA,Svaar,35,Clogs,2499,24
8909443017762,WBTOM6402BEIGEKBRV-24,WBTOM6402KBRV,WBTOM6402KBRV,Peanut Beige,5C,WBTOM6402BEIGEKBRV,EVA,Svaar,24,Clogs,2499,24
8909443017779,WBTOM6402BEIGEKBRV-25,WBTOM6402KBRV,WBTOM6402KBRV,Peanut Beige,6C,WBTOM6402BEIGEKBRV,EVA,Svaar,25,Clogs,2499,24
8909443017786,WBTOM6402BEIGEKBRV-26,WBTOM6402KBRV,WBTOM6402KBRV,Peanut Beige,7C,WBTOM6402BEIGEKBRV,EVA,Svaar,26,Clogs,2499,24
8909443017793,WBTOM6402BEIGEKBRV-27,WBTOM6402KBRV,WBTOM6402KBRV,Peanut Beige,8C,WBTOM6402BEIGEKBRV,EVA,Svaar,27,Clogs,2499,24
8909443017809,WBTOM6402BEIGEKBRV-28,WBTOM6402KBRV,WBTOM6402KBRV,Peanut Beige,9C,WBTOM6402BEIGEKBRV,EVA,Svaar,28,Clogs,2499,24
8909443017816,WBTOM6402BEIGEKBRV-29,WBTOM6402KBRV,WBTOM6402KBRV,Peanut Beige,10C,WBTOM6402BEIGEKBRV,EVA,Svaar,29,Clogs,2499,24
8909443017823,WBTOM6402BEIGEKBRV-30,WBTOM6402KBRV,WBTOM6402KBRV,Peanut Beige,11C,WBTOM6402BEIGEKBRV,EVA,Svaar,30,Clogs,2499,24
8909443017830,WBTOM6402BEIGEKBRV-31,WBTOM6402KBRV,WBTOM6402KBRV,Peanut Beige,12C,WBTOM6402BEIGEKBRV,EVA,Svaar,31,Clogs,2499,24
8909443017847,WBTOM6402BEIGEKBRV-32,WBTOM6402KBRV,WBTOM6402KBRV,Peanut Beige,13C,WBTOM6402BEIGEKBRV,EVA,Svaar,32,Clogs,2499,24
8909443017854,WBTOM6402BEIGEKBRV-33,WBTOM6402KBRV,WBTOM6402KBRV,Peanut Beige,1,WBTOM6402BEIGEKBRV,EVA,Svaar,33,Clogs,2499,24
8909443017861,WBTOM6402BEIGEKBRV-34,WBTOM6402KBRV,WBTOM6402KBRV,Peanut Beige,2,WBTOM6402BEIGEKBRV,EVA,Svaar,34,Clogs,2499,24
8909443017878,WBTOM6402BEIGEKBRV-35,WBTOM6402KBRV,WBTOM6402KBRV,Peanut Beige,3,WBTOM6402BEIGEKBRV,EVA,Svaar,35,Clogs,2499,24
8909443017649,WBTOM6402GREENKBRV-24,WBTOM6402KBRV,WBTOM6402KBRV,Melon Green,5C,WBTOM6402GREENKBRV,EVA,Svaar,24,Clogs,2499,24
8909443017656,WBTOM6402GREENKBRV-25,WBTOM6402KBRV,WBTOM6402KBRV,Melon Green,6C,WBTOM6402GREENKBRV,EVA,Svaar,25,Clogs,2499,24
8909443017663,WBTOM6402GREENKBRV-26,WBTOM6402KBRV,WBTOM6402KBRV,Melon Green,7C,WBTOM6402GREENKBRV,EVA,Svaar,26,Clogs,2499,24
8909443017670,WBTOM6402GREENKBRV-27,WBTOM6402KBRV,WBTOM6402KBRV,Melon Green,8C,WBTOM6402GREENKBRV,EVA,Svaar,27,Clogs,2499,24
8909443017687,WBTOM6402GREENKBRV-28,WBTOM6402KBRV,WBTOM6402KBRV,Melon Green,9C,WBTOM6402GREENKBRV,EVA,Svaar,28,Clogs,2499,24
8909443017694,WBTOM6402GREENKBRV-29,WBTOM6402KBRV,WBTOM6402KBRV,Melon Green,10C,WBTOM6402GREENKBRV,EVA,Svaar,29,Clogs,2499,24
8909443017700,WBTOM6402GREENKBRV-30,WBTOM6402KBRV,WBTOM6402KBRV,Melon Green,11C,WBTOM6402GREENKBRV,EVA,Svaar,30,Clogs,2499,24
